ID,Latitude,Longitude,Date,MODIS_Tile,MOD11A1_061_Line_Y_1km,MOD11A1_061_Sample_X_1km,MOD11A1_061_Clear_day_cov,MOD11A1_061_Clear_night_cov,MOD11A1_061_Day_view_angl,MOD11A1_061_Day_view_time,MOD11A1_061_Emis_31,MOD11A1_061_Emis_32,MOD11A1_061_LST_Day_1km,MOD11A1_061_LST_Night_1km,MOD11A1_061_Night_view_angl,MOD11A1_061_Night_view_time,MOD11A1_061_QC_Day,MOD11A1_061_QC_Night,MOD11A1_061_QC_Day_bitmask,MOD11A1_061_QC_Day_MODLAND,MOD11A1_061_QC_Day_MODLAND_Description,MOD11A1_061_QC_Day_Data_Quality_flag,MOD11A1_061_QC_Day_Data_Quality_flag_Description,MOD11A1_061_QC_Day_Emis_Error_flag,MOD11A1_061_QC_Day_Emis_Error_flag_Description,MOD11A1_061_QC_Day_LST_Error_Flag,MOD11A1_061_QC_Day_LST_Error_Flag_Description,MOD11A1_061_QC_Night_bitmask,MOD11A1_061_QC_Night_MODLAND,MOD11A1_061_QC_Night_MODLAND_Description,MOD11A1_061_QC_Night_Data_Quality_flag,MOD11A1_061_QC_Night_Data_Quality_flag_Description,MOD11A1_061_QC_Night_Emis_Error_flag,MOD11A1_061_QC_Night_Emis_Error_flag_Description,MOD11A1_061_QC_Night_LST_Error_Flag,MOD11A1_061_QC_Night_LST_Error_Flag_Description
Bahia de los Angeles,28.6,-113.55,2011-02-23,h08v06,168,36,1.4455,1.0,57.0,11.4000006,0.972,0.9760001,291.1600037,279.7200012,-52.0,21.7000008,81,17,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Bahia de los Angeles,28.6,-113.55,2011-02-24,h08v06,168,36,1.0,0.9990001,-35.0,10.5,0.972,0.9760001,300.3200073,280.9799805,24.0,22.3999996,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Bahia de los Angeles,28.6,-113.55,2011-02-25,h08v06,168,36,1.0,2.0,44.0,11.1999998,0.972,0.9760001,300.1399841,281.5400085,-62.0,21.5,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Bahia de los Angeles,28.6,-113.55,2011-02-26,h08v06,168,36,1.0,1.0,-51.0,10.3000002,0.972,0.9760001,301.2999878,284.2399902,-1.0,22.2000008,81,17,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Bahia de los Angeles,28.6,-113.55,2011-02-27,h08v06,168,36,0.0,1.0,255.0,255.0,0.972,0.9760001,0.0,276.0799866,62.0,22.8999996,2,81,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Bahia de los Angeles,28.6,-113.55,2011-02-28,h08v06,168,36,0.0,1.0,255.0,255.0,0.972,0.9760001,0.0,276.7799988,-26.0,22.0,2,17,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Bahia de los Angeles,28.6,-113.55,2011-03-01,h08v06,168,36,0.9945,1.0,1.0,10.8000002,0.972,0.9760001,289.6799927,279.1199951,51.0,22.7000008,81,17,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Bahia de los Angeles,28.6,-113.55,2011-03-02,h08v06,168,36,2.0,0.9915,61.0,11.5,0.972,0.9760001,301.7999878,284.1199951,-45.0,21.8000011,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Bahia de los Angeles,28.6,-113.55,2011-03-03,h08v06,168,36,1.3055,1.3240001,-25.0,10.6000004,0.972,0.9760001,306.2599792,287.9199829,35.0,22.5,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Bahia de los Angeles,28.6,-113.55,2011-03-04,h08v06,168,36,1.0,1.0,51.0,11.3000002,0.972,0.9760001,299.5,287.0599976,-57.0,21.6000004,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Bahia de los Angeles,28.6,-113.55,2011-03-05,h08v06,168,36,1.4120001,1.182,-44.0,10.4000006,0.972,0.9760001,304.9400024,285.2999878,12.0,22.3000011,17,81,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Bahia de los Angeles,28.6,-113.55,2011-03-06,h08v06,168,36,1.049,0.0,36.0,11.1000004,0.972,0.9760001,306.2999878,0.0,255.0,255.0,17,2,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Bahia de los Angeles,28.6,-113.55,2011-03-07,h08v06,168,36,0.0,1.0,255.0,255.0,0.972,0.9760001,0.0,292.1600037,-14.0,22.1000004,2,81,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Bahia de los Angeles,28.6,-113.55,2011-03-08,h08v06,168,36,1.0,2.0,14.0,10.9000006,0.972,0.9760001,300.4799805,285.7999878,57.0,22.8000011,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Bahia de los Angeles,28.6,-113.55,2011-03-09,h08v06,168,36,0.0,1.0,255.0,255.0,0.972,0.9760001,0.0,283.1799927,-36.0,21.8999996,2,17,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Bahia de los Angeles,28.6,-113.55,2011-03-10,h08v06,168,36,0.9835001,1.0,-12.0,10.6999998,0.972,0.9760001,303.3599854,284.4400024,44.0,22.6000004,81,17,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Bahia de los Angeles,28.6,-113.55,2011-03-11,h08v06,168,36,2.0,1.0,57.0,11.4000006,0.972,0.9760001,304.4400024,289.1199951,-52.0,21.7000008,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Bahia de los Angeles,28.6,-113.55,2011-03-12,h08v06,168,36,1.0,0.0,-35.0,10.5,0.972,0.9760001,311.6799927,0.0,255.0,255.0,17,2,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Bahia de los Angeles,28.6,-113.55,2011-03-13,h08v06,168,36,1.0,2.0,44.0,11.1999998,0.972,0.9760001,304.1799927,287.7999878,-62.0,21.5,17,81,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Bahia de los Angeles,28.6,-113.55,2011-03-14,h08v06,168,36,1.0,1.0,-51.0,10.3000002,0.972,0.9760001,309.3599854,288.8999939,-1.0,22.2000008,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Bahia de los Angeles,28.6,-113.55,2011-03-15,h08v06,168,36,1.0,1.0,26.0,11.0,0.972,0.9760001,310.8800049,290.0400085,62.0,22.8999996,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Bahia de los Angeles,28.6,-113.55,2011-03-16,h08v06,168,36,2.0,1.4920001,-62.0,10.1000004,0.972,0.9760001,313.8599854,291.6000061,-26.0,22.0,81,17,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Bahia de los Angeles,28.6,-113.55,2011-03-17,h08v06,168,36,1.0,1.0,1.0,10.8000002,0.972,0.9760001,314.2399902,293.6399841,51.0,22.7000008,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Bahia de los Angeles,28.6,-113.55,2011-03-18,h08v06,168,36,1.9845001,1.0,61.0,11.5,0.972,0.9760001,305.7999878,290.6799927,-45.0,21.8000011,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Bahia de los Angeles,28.6,-113.55,2011-03-19,h08v06,168,36,0.993,1.0,-25.0,10.6000004,0.972,0.9760001,309.8800049,290.1600037,35.0,22.5,81,17,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Bahia de los Angeles,28.6,-113.55,2011-03-20,h08v06,168,36,1.0,2.0,51.0,11.3000002,0.972,0.9760001,302.519989,286.5400085,-57.0,21.6000004,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Bahia de los Angeles,28.6,-113.55,2011-03-21,h08v06,168,36,0.0,1.176,255.0,255.0,0.972,0.9760001,0.0,286.5799866,12.0,22.3000011,2,17,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Bahia de los Angeles,28.6,-113.55,2011-03-22,h08v06,168,36,0.0,0.0,255.0,255.0,0.0,0.0,0.0,0.0,255.0,255.0,2,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Bahia de los Angeles,28.6,-113.55,2011-03-23,h08v06,168,36,1.9930001,1.0,-57.0,10.1999998,0.972,0.9760001,304.2599792,283.1799927,-14.0,22.1000004,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Bahia de los Angeles,28.6,-113.55,2011-03-24,h08v06,168,36,0.988,2.0,14.0,10.9000006,0.972,0.9760001,304.3399963,285.0,57.0,22.8000011,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Bahia de los Angeles,28.6,-113.55,2011-03-25,h08v06,168,36,0.0,1.4295001,255.0,255.0,0.972,0.9760001,0.0,285.9799805,-36.0,21.8999996,2,17,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Bahia de los Angeles,28.6,-113.55,2011-03-26,h08v06,168,36,0.9835001,1.0,-13.0,10.6999998,0.972,0.9760001,308.5599976,285.6600037,44.0,22.6000004,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Bahia de los Angeles,28.6,-113.55,2011-03-27,h08v06,168,36,1.1375,1.0500001,57.0,11.4000006,0.972,0.9760001,303.0599976,287.1399841,-52.0,21.7000008,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Bahia de los Angeles,28.6,-113.55,2011-03-28,h08v06,168,36,1.7170001,0.9995,-35.0,10.5,0.972,0.9760001,311.5,286.6600037,24.0,22.3999996,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Bahia de los Angeles,28.6,-113.55,2011-03-29,h08v06,168,36,0.9925001,1.9760001,44.0,11.1999998,0.972,0.9760001,306.3200073,288.6000061,-62.0,21.5,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Bahia de los Angeles,28.6,-113.55,2011-03-30,h08v06,168,36,1.0,1.0,-51.0,10.3000002,0.972,0.9760001,310.8599854,289.3599854,-1.0,22.2000008,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Bahia de los Angeles,28.6,-113.55,2011-03-31,h08v06,168,36,0.9985,1.9955001,26.0,11.0,0.972,0.9760001,312.0,289.2399902,61.0,22.8999996,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Bahia de los Angeles,28.6,-113.55,2011-04-01,h08v06,168,36,1.7055001,1.322,-62.0,10.1000004,0.972,0.9760001,316.1199951,292.4400024,-26.0,22.0,81,17,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
